anio,entidad_federativa,municipio,localidad,cct,nombre,ambito,nivel,anio_creacion,antiguedad,alimentacion_agua,bebederos,descarga_agua_residual,con_luz,telefonia_fija,internet,nivel_accesibilidad,wc_alumnos,wc_alumnas,wc_discapacitados,wc_docentes,condicion_fis_wc,num_aulas,estructuras_atipicas,num_edificios,plan_proteccion_civil,mesa_binaria,mesa,silla,silla_paleta,mesa_banco,mesa_banco_binario,pizarron,computadora,laptop,cancha_deportiva,cubierta_techumbre_ext,fn_nombre,entidad_federativa_etq
2022,CHIAPAS,CHIAPA DE CORZO,NUEVO PORVENIR (BERGANTÍN),07DJN1523M,JUAN RULFO,RURAL,PREESCOLAR,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,NULA,1,2,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,11,1,2,0,0,0,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Chiapas
2022,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,03DPR0313V,VENUSTIANO CARRANZA,URBANO,PRIMARIA,1968,MÁS DE 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,6,7,0,4,BUENAS,12 A 17 AULAS,CON ESTRUCTURA ATÍPICA,CON 8 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,150,50,525,200,0,0,18,15,0,CON CANCHA,CON TECHUMBRE,,Baja California Sur
2022,COAHUILA DE ZARAGOZA,ARTEAGA,ARTEAGA,05DPR1578H,ANDRES S. VIESCA,URBANO,PRIMARIA,1968,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,3,5,1,2,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,90,0,180,0,0,0,6,2,0,CON CANCHA,CON TECHUMBRE,,Coahuila
2022,BAJA CALIFORNIA SUR,LA PAZ,TODOS SANTOS,03DJN0063P,PROFA. ASUNCION GONZALEZ,URBANO,PREESCOLAR,1966,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,48,10,120,0,0,0,3,1,0,SIN CANCHA,SIN TECHUMBRE,,Baja California Sur
2022,CHIHUAHUA,CHIHUAHUA,CHIHUAHUA,08DJN0900Q,SOLIDARIDAD,URBANO,PREESCOLAR,1986,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,4,0,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,35,0,0,0,0,7,0,0,CON CANCHA,SIN TECHUMBRE,,Chihuahua
2022,GUERRERO,METLATÓNOC,YUVINANI,12DPB1088B,KO ' NDO IKU NANI,RURAL,PRIMARIA,1982,31 A 40 AÑOS,POZO,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,5,5,1,0,MALAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 9 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,0,120,0,0,8,0,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2022,QUINTANA ROO,LÁZARO CÁRDENAS,EL POCITO,23DPB0021T,JACINTO PAT,RURAL,PRIMARIA,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,0,60,0,0,2,1,1,SIN CANCHA,SIN TECHUMBRE,,Quintana Roo
2022,QUINTANA ROO,LÁZARO CÁRDENAS,TRES REYES,23DCC0092I,ANDRES QUINTANA ROO,RURAL,PREESCOLAR,1998,21 A 30 AÑOS,RED MUNICIPAL,CON BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,19,0,0,0,0,0,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Quintana Roo
2022,BAJA CALIFORNIA SUR,LOS CABOS,SANTIAGO,03DPR0230M,BENEMERITA ESCUELA PRIMARIA ANDRES QUINTANA ROO,RURAL,PRIMARIA,1963,MÁS DE 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,3,3,0,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,25,5,64,115,0,0,10,25,0,CON CANCHA,CON TECHUMBRE,,Baja California Sur
2022,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,03DPR0069Z,FRANCISCO KING RONDERO,URBANO,PRIMARIA,2005,11 A 20 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,6,11,0,0,REGULARES,18 O MÁS AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,24,480,0,0,17,6,1,CON CANCHA,CON TECHUMBRE,,Baja California Sur
2022,BAJA CALIFORNIA SUR,COMONDÚ,VILLA IGNACIO ZARAGOZA,03DPR0174K,5 DE MAYO,RURAL,PRIMARIA,1968,MÁS DE 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,3,5,1,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,16,16,80,60,0,0,10,7,1,CON CANCHA,CON TECHUMBRE,,Baja California Sur
2022,BAJA CALIFORNIA SUR,LA PAZ,SAN BARTOLO,03DPR0336F,PROF. CARLOS A. MENDOZA,RURAL,PRIMARIA,1975,41 A 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,4,0,0,BUENAS,1 A 2 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,22,5,40,50,0,0,2,2,0,CON CANCHA,CON TECHUMBRE,,Baja California Sur
2022,CHIAPAS,CATAZAJÁ,CUAUHTÉMOC,07DJN0057A,ALICIA FERNANDEZ GONZALEZ,RURAL,PREESCOLAR,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,0,3,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,20,40,0,0,0,3,0,0,SIN CANCHA,CON TECHUMBRE,,Chiapas
2022,CHIAPAS,COPAINALÁ,COPAINALÁ,07DES0037X,ANGEL ALBINO CORZO,RURAL,SECUNDARIA,1984,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,4,6,0,2,BUENAS,12 A 17 AULAS,CON ESTRUCTURA ATÍPICA,CON 8 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,0,30,485,0,0,24,10,0,CON CANCHA,CON TECHUMBRE,,Chiapas
2022,GUERRERO,AYUTLA DE LOS LIBRES,QUIAHUITEPEC,12DCC0584P,MARIANO MATAMOROS,RURAL,PREESCOLAR,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,1,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,27,0,80,0,0,0,2,1,0,CON CANCHA,SIN TECHUMBRE,,Guerrero
2022,GUERRERO,CHILAPA DE ÁLVAREZ,BUENAVISTA DEL RÍO,12DCC0285R,VICENTE GUERRERO,RURAL,PREESCOLAR,1983,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,1 A 2 AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,18,0,75,0,0,0,2,0,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2022,DURANGO,DURANGO,VICTORIA DE DURANGO,10EJN0578V,CONSTANCE KAMII,URBANO,PREESCOLAR,2013,10 AÑOS O MENOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,4,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,39,3,100,0,0,0,4,0,0,SIN CANCHA,CON TECHUMBRE,,Durango
2022,GUERRERO,SAN LUIS ACATLÁN,POTRERILLO COAPINOLE,12DCC0392Z,NIÑOS HEROES,RURAL,PREESCOLAR,1993,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,23,3,45,0,0,0,4,1,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2022,GUERRERO,MALINALTEPEC,LA TABERNA,12DCC0563C,ALVARO OBREGON,RURAL,PREESCOLAR,1987,31 A 40 AÑOS,CUERPO DE AGUA,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,1,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,10,0,21,0,0,0,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2022,GUERRERO,MALINALTEPEC,LOMA DEL FAISÁN,12DCC0411Y,CUAUHTEMOC,RURAL,PREESCOLAR,1987,31 A 40 AÑOS,PIPAS,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,4,1,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,15,30,0,0,0,4,1,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2022,AGUASCALIENTES,ASIENTOS,LAS FRAGUAS,01DJN0268K,EDUARDO J. CORREA,RURAL,PREESCOLAR,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,1 A 2 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,0,28,1,0,1,1,0,SIN CANCHA,CON TECHUMBRE,,Aguascalientes
2022,GUERRERO,HUAMUXTITLÁN,JILOTEPEC,12DPR0471S,JOSE MA MORELOS Y PAVON,URBANO,PRIMARIA,1993,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,1,50,0,24,9,11,1,CON CANCHA,CON TECHUMBRE,,Guerrero
2022,GUERRERO,XALPATLÁHUAC,TLAYAHUALCO,12DPB0296B,VICENTE GUERRERO,RURAL,PRIMARIA,1998,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,2,1,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,5,12,31,0,3,5,1,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2022,GUERRERO,HUITZUCO DE LOS FIGUEROA,TULIMÁN,12DCC0115X,MAURICIO SWADESH,RURAL,PREESCOLAR,1991,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,1,1,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,38,76,0,0,0,3,0,0,SIN CANCHA,CON TECHUMBRE,,Guerrero
2022,GUERRERO,METLATÓNOC,SAN PABLO ATZOMPA,12DCC0229Z,IZCOATL,RURAL,PREESCOLAR,1968,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,NULA,1,1,1,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,60,0,60,0,0,0,2,1,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2022,GUERRERO,BENITO JUÁREZ,SAN JERÓNIMO DE JUÁREZ,12EJN0490P,GABRIELA MISTRAL,RURAL,PREESCOLAR,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,3,0,1,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,25,53,0,0,0,3,0,0,SIN CANCHA,CON TECHUMBRE,,Guerrero
2022,GUERRERO,COPANATOYAC,CUAUTOLOLO,12DCC0242T,AMIMITL,RURAL,PREESCOLAR,2003,11 A 20 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,COMPLETA,1,1,0,1,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,8,25,0,0,0,1,1,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2022,GUERRERO,MALINALTEPEC,CUATZOQUITENGO,12DPB0494B,BENITO JUAREZ,RURAL,PRIMARIA,1985,31 A 40 AÑOS,CUERPO DE AGUA,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,2,1,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,MÁS DE 10 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,50,10,120,100,0,0,13,15,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2022,TABASCO,TENOSIQUE,CENTRO USUMACINTA,27DPR0882W,LIC. BENITO JUAREZ,RURAL,PRIMARIA,1968,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,3,0,2,REGULARES,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,0,50,0,0,2,0,0,CON CANCHA,SIN TECHUMBRE,,Tabasco
2022,BAJA CALIFORNIA SUR,COMONDÚ,LA POZA GRANDE,03DJN0110J,VICENTE GUERRERO,RURAL,PREESCOLAR,2008,11 A 20 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,3,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 1 EDIFICIO,SIN PLAN DE PROTECCIÓN CIVIL,14,0,40,0,0,0,0,0,1,SIN CANCHA,CON TECHUMBRE,,Baja California Sur
2022,GUERRERO,COPANATOYAC,COSTILLA DEL CERRO,12DCC0728V,HEROES DE GUERRERO,RURAL,PREESCOLAR,1998,21 A 30 AÑOS,POZO,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,1 A 2 AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,3,30,0,0,3,0,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2022,COAHUILA DE ZARAGOZA,GENERAL CEPEDA,PRESA DE GUADALUPE (GUADALUPE),05DJN0357Z,GUADALUPE VICTORIA,RURAL,PREESCOLAR,1975,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,15,0,0,0,0,0,1,0,1,SIN CANCHA,SIN TECHUMBRE,,Coahuila
2022,GUERRERO,AYUTLA DE LOS LIBRES,EL PARAÍSO,12DCC0576G,MAURILIO MUÑOZ BASILIO,RURAL,PREESCOLAR,1988,31 A 40 AÑOS,POZO,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,17,0,59,0,0,0,2,0,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2022,TABASCO,TACOTALPA,ARROYO SECO MIRAFLORES,27DCC0093D,IGNACIO ZARAGOZA,RURAL,PREESCOLAR,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,1,2,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,14,54,0,0,0,2,0,0,SIN CANCHA,SIN TECHUMBRE,,Tabasco
2022,COAHUILA DE ZARAGOZA,SALTILLO,SALTILLO,05DPR1312A,CRISTOBAL COLON,URBANO,PRIMARIA,1968,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,4,5,1,2,REGULARES,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,114,0,231,30,0,0,7,31,0,SIN CANCHA,SIN TECHUMBRE,,Coahuila
2022,GUERRERO,ATLAMAJALCINGO DEL MONTE,ATLAMAJALCINGO DEL MONTE,12DPB0508O,VICENTE GUERRERO,RURAL,PRIMARIA,1981,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,8,20,180,0,0,0,1,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2022,TABASCO,CENTRO,VILLAHERMOSA,27DJN0141M,JOSEFINA DE LOS SANTOS QUIROGA,URBANO,PREESCOLAR,1982,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,4,8,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,72,270,0,0,0,10,1,0,SIN CANCHA,CON TECHUMBRE,,Tabasco
2022,GUERRERO,ATENANGO DEL RÍO,TEPETLAPA,12DPR0442X,ARTICULO TERCERO CONSTITUCIONAL,RURAL,PRIMARIA,1997,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,5,14,66,124,0,10,8,2,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2022,BAJA CALIFORNIA SUR,COMONDÚ,CIUDAD CONSTITUCIÓN,03DJN0134T,SIGMUND FREUD,URBANO,PREESCOLAR,1986,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,40,8,80,0,0,0,6,0,1,SIN CANCHA,CON TECHUMBRE,,Baja California Sur
2022,GUERRERO,TLACOACHISTLAHUACA,YOLOXÓCHITL (SANTIAGO YOLOXÓCHITL),12DPB0271T,GENERAL LAZARO CARDENAS,RURAL,PRIMARIA,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,1,2,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,60,50,30,0,0,6,3,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2022,GUERRERO,ATLAMAJALCINGO DEL MONTE,PIEDRA BLANCA,12DPB0148T,GUADALUPE VICTORIA,RURAL,PRIMARIA,1958,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,1,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,0,17,17,0,1,4,1,CON CANCHA,SIN TECHUMBRE,,Guerrero
2022,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,01DJN0005A,FEDERICO FROEBEL,URBANO,PREESCOLAR,1968,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,4,7,1,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,120,100,0,0,0,4,2,2,SIN CANCHA,CON TECHUMBRE,,Aguascalientes
2022,GUERRERO,ATOYAC DE ÁLVAREZ,EL TICUI,12DES0063G,ENEDINO RIOS RADILLA,RURAL,SECUNDARIA,1978,41 A 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,3,4,0,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,8,0,240,0,0,8,15,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2022,GUERRERO,ACAPULCO DE JUÁREZ,ACAPULCO DE JUÁREZ,12DJN3560P,ITZCOATL,URBANO,PREESCOLAR,1992,21 A 30 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,4,5,1,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,107,0,215,0,0,0,10,2,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2022,GUERRERO,AYUTLA DE LOS LIBRES,TECRUZ,12DCC0693W,ESTRELLA DEL ORIENTE,RURAL,PREESCOLAR,1982,31 A 40 AÑOS,POZO,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,1,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,30,0,30,0,0,30,3,1,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2022,GUERRERO,COPANATOYAC,PATLICHA,12DCC1157C,NETZAHUALCOYOTL,RURAL,PREESCOLAR,1992,21 A 30 AÑOS,CUERPO DE AGUA,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,35,30,0,0,0,1,0,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2022,GUERRERO,TLACOACHISTLAHUACA,SAN PEDRO CUITLAPAN,12DCC0336H,GREGORIO TORRES QUINTERO,RURAL,PREESCOLAR,1982,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,1,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,50,3,80,0,0,0,2,0,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
